Hora;Temperatura;Humedad
09:39:47;17.2;0.87
09:39:49;17.2;0.87
09:39:51;17.2;0.87
09:39:53;17.2;0.87
09:39:55;17.2;0.87
09:39:57;17.2;0.87
09:39:59;17.2;0.87
09:40:01;17.2;0.87
09:40:03;17.1;0.87
09:40:05;17.1;0.87
09:40:07;17.1;0.87
09:40:09;17.1;0.87
09:40:11;17.1;0.87
09:40:13;17.1;0.87
09:40:15;17.1;0.87
09:40:17;17.1;0.87
09:40:19;17.1;0.87
09:40:21;17.1;0.87
09:40:23;17.1;0.87
09:40:25;17.1;0.87
09:40:27;17.1;0.87
09:40:29;17.1;0.87
09:40:31;17.1;0.87
09:40:33;17.1;0.87
09:40:35;17.1;0.87
09:40:37;17.1;0.87
09:40:39;17.1;0.87
09:40:41;17.1;0.87
09:40:43;17.1;0.87
09:40:45;17.1;0.87
09:40:47;17.1;0.87
09:40:49;17;0.87
09:40:51;17;0.87
09:40:53;17;0.87
09:40:55;17;0.87
09:40:57;17;0.87
09:40:59;17;0.87
09:41:01;17;0.87
09:41:03;17;0.87
09:41:05;17;0.87
09:41:07;17;0.87
09:41:09;17;0.87
09:41:11;17;0.87
09:41:13;17;0.87
09:41:15;17;0.87
09:41:17;17;0.87
09:41:19;17;0.87
09:41:21;17;0.87
09:41:23;17;0.87
09:41:25;17;0.87
09:41:27;17;0.87
09:41:29;17;0.87
09:41:31;17;0.87
09:41:33;17;0.87
09:41:35;17;0.87
09:41:37;17;0.87
09:41:39; No hay datos disponibles;
09:41:41;17;0.87
09:41:43;17;0.87
09:41:45;17;0.87
09:41:47;17;0.87
09:41:49;17;0.87
09:41:51;17;0.87
09:41:53;17.1;0.87
09:41:55;17.1;0.87
09:41:57;17.1;0.87
09:41:59;17.1;0.87
09:42:01;17.1;0.87
09:42:03;17.1;0.87
09:42:05;17.1;0.87
09:42:07;17.1;0.87
09:42:09;17.1;0.87
09:42:11;17.1;0.87
09:42:13;17.1;0.87
09:42:15;17.1;0.87
09:42:17;17.1;0.87
09:42:19;17.1;0.87
09:42:21;17.1;0.87
09:42:23;17.1;0.87
09:42:25;17.1;0.87
09:42:27;17.1;0.87
09:42:29;17.1;0.87
09:42:31;17.1;0.87
09:42:33;17.1;0.87
09:42:35;17.1;0.87
09:42:37;17.1;0.87
09:42:39;17.1;0.87
09:42:41;17.1;0.87
09:42:43;17.1;0.87
09:42:45;17.1;0.87
09:42:47;17.1;0.87
09:42:49;17.1;0.87
09:42:51;17.1;0.87
09:42:53;17.1;0.87
09:42:55;17.2;0.87
09:42:57;17.2;0.87
09:42:59;17.2;0.87
09:43:01;17.2;0.87
09:43:03;17.2;0.87
09:43:05;17.2;0.87
09:43:07;17.2;0.87
09:43:09;17.2;0.87
09:43:11;17.2;0.87
09:43:13;17.2;0.87
09:43:15;17.2;0.87
09:43:17;17.2;0.87
09:43:19;17.2;0.87
09:43:21;17.2;0.87
09:43:23;17.2;0.87
09:43:25;17.2;0.87
09:43:27;17.2;0.87
09:43:29;17.2;0.87
09:43:31;17.2;0.87
09:43:33;17.2;0.87
09:43:35;17.2;0.87
09:43:37;17.2;0.87
09:43:39;17.2;0.87
09:43:41;17.2;0.87
09:43:43;17.2;0.87
09:43:45; No hay datos disponibles;
09:43:47;17.2;0.87
09:43:49;17.2;0.87
09:43:51;17.2;0.87
09:43:53;17.1;0.87
09:43:55;17.2;0.87
09:43:57;17.1;0.87
09:43:59;17.2;0.87
09:44:01;17.2;0.87
09:44:03;17.2;0.87
09:44:05;17.2;0.87
09:44:07;17.2;0.87
09:44:09;17.2;0.87
09:44:11;17.2;0.87
09:44:13;17.2;0.87
09:44:15;17.2;0.87
09:44:17;17.2;0.87
09:44:19;17.2;0.87
09:44:21;17.2;0.87
09:44:23;17.2;0.87
09:44:25;17.2;0.87
09:44:27;17.3;0.87
09:44:29;17.3;0.87
09:44:31;17.3;0.87
09:44:33;17.3;0.87
09:44:35;17.3;0.87
09:44:37;17.3;0.87
09:44:39;17.3;0.87
09:44:41;17.3;0.87
09:44:43;17.3;0.87
09:44:45;17.3;0.87
09:44:47;17.3;0.87
09:44:49;17.3;0.87
09:44:51;17.4;0.87
09:44:53;17.4;0.87
09:44:55;17.4;0.87
09:44:57;17.4;0.87
09:44:59;17.4;0.87
09:45:01;17.4;0.87
09:45:03;17.4;0.87
09:45:05;17.4;0.87
09:45:07;17.4;0.87
09:45:09;17.4;0.87
09:45:11;17.4;0.87
09:45:13;17.4;0.87
09:45:15;17.4;0.87
09:45:17;17.4;0.87
09:45:19;17.4;0.87
09:45:21;17.4;0.87
09:45:23;17.4;0.87
09:45:25;17.4;0.87
09:45:27;17.4;0.87
09:45:29;17.4;0.87
09:45:31;17.5;0.87
09:45:33;17.5;0.87
09:45:35;17.5;0.87
09:45:37;17.5;0.87
09:45:39;17.5;0.87
09:45:41;17.5;0.87
09:45:43;17.5;0.87
09:45:45;17.5;0.87
09:45:47;17.5;0.87
09:45:49;17.5;0.87
09:45:51; No hay datos disponibles;
09:45:53;17.5;0.87
09:45:55;17.5;0.87
09:45:57;17.5;0.87
09:45:59;17.5;0.87
09:46:01;17.5;0.87
09:46:03;17.5;0.87
09:46:05;17.5;0.87
09:46:07;17.5;0.87
09:46:09;17.5;0.87
09:46:11;17.5;0.87
09:46:13;17.5;0.87
09:46:15;17.5;0.87
09:46:17;17.5;0.87
09:46:19;17.5;0.87
09:46:21;17.5;0.87
09:46:23;17.5;0.87
09:46:25;17.5;0.87
09:46:27;17.5;0.87
09:46:29;17.5;0.87
09:46:31;17.5;0.87
09:46:33;17.5;0.87
09:46:35;17.5;0.87
09:46:37;17.5;0.87
09:46:39;17.5;0.87
09:46:41;17.5;0.87
09:46:43;17.5;0.87
09:46:45;17.5;0.87
09:46:47;17.5;0.87
09:46:49;17.5;0.87
09:46:51;17.5;0.87
09:46:53;17.5;0.87
09:46:55;17.5;0.87
09:46:57;17.5;0.87
09:46:59;17.6;0.87
09:47:01;17.6;0.87
09:47:03;17.6;0.87
09:47:05;17.6;0.87
09:47:07;17.6;0.87
09:47:09;17.6;0.87
09:47:11;17.6;0.87
09:47:13;17.6;0.87
09:47:15;17.6;0.87
09:47:17;17.6;0.87
09:47:19;17.6;0.87
09:47:21;17.6;0.87
09:47:23;17.6;0.87
09:47:25;17.6;0.87
09:47:27;17.6;0.87
09:47:29;17.6;0.87
09:47:31;17.6;0.87
09:47:33;17.6;0.87
09:47:35;17.6;0.87
09:47:37;17.6;0.87
09:47:39;17.6;0.87
09:47:43;17.6;0.87
09:47:45;17.6;0.87
09:47:47;17.6;0.87
09:47:49;17.6;0.87
09:47:51;17.6;0.87
09:47:53;17.6;0.87
09:47:55;17.7;0.87
09:47:57; No hay datos disponibles;
09:47:59;17.7;0.87
09:48:01;17.7;0.87
09:48:03;17.7;0.87
09:48:05;17.7;0.87
09:48:07;17.7;0.87
09:48:09;17.7;0.87
09:48:11;17.7;0.87
09:48:13;17.7;0.87
09:48:15;17.7;0.87
09:48:17;17.7;0.87
09:48:19;17.7;0.87
09:48:21;17.7;0.87
09:48:23;17.7;0.87
09:48:25;17.7;0.87
09:48:27;17.7;0.87
09:48:29;17.8;0.87
09:48:31;17.8;0.87
09:48:33;17.8;0.87
09:48:35;17.8;0.87
09:48:37;17.8;0.87
09:48:39;17.8;0.87
09:48:41;17.8;0.87
09:48:43;17.8;0.87
09:48:45;17.8;0.87
09:48:47;17.8;0.87
09:48:49;17.8;0.87
09:48:51;17.8;0.87
09:48:53;17.8;0.87
09:48:55;17.8;0.87
09:48:57;17.8;0.87
09:48:59;17.8;0.87
09:49:01;17.8;0.87
09:49:03;17.8;0.87
09:49:05;17.8;0.87
09:49:07;17.8;0.87
09:49:09;17.8;0.87
09:49:11;17.8;0.87
09:49:13;17.8;0.87
09:49:15;17.8;0.87
09:49:17;17.8;0.87
09:49:19;17.8;0.87
09:49:21;17.8;0.87
09:49:23;17.8;0.87
09:49:25;17.8;0.87
09:49:27;17.8;0.87
09:49:29;17.9;0.87
09:49:31;17.9;0.87
09:49:33;17.9;0.87
09:49:35;17.9;0.87
09:49:37;17.9;0.87
09:49:39;17.9;0.87
09:49:41;17.9;0.87
09:49:43;17.9;0.87
09:49:45;17.9;0.87
09:49:47;17.9;0.87
09:49:49;17.9;0.87
09:49:51;17.9;0.87
09:49:53;17.9;0.87
09:49:55;17.9;0.87
09:49:57;17.9;0.87
09:50:00;17.9;0.86
09:50:02; No hay datos disponibles;
09:50:04;17.9;0.86
09:50:05;17.9;0.86
09:50:08;17.9;0.86
09:50:10;17.9;0.86
09:50:12;17.9;0.86
09:50:14;17.9;0.86
09:50:16;17.9;0.86
09:50:18;17.9;0.86
09:50:20;17.9;0.86
09:50:22;17.9;0.86
09:50:23;17.9;0.86
09:50:26;17.9;0.86
09:50:28;17.9;0.86
09:50:30;17.9;0.86
09:50:32;17.9;0.86
09:50:34;17.9;0.86
09:50:36;17.9;0.86
09:50:38;17.9;0.86
09:50:40;17.9;0.86
09:50:42;17.9;0.86
09:50:44;17.9;0.86
09:50:46;17.9;0.86
09:50:48;17.9;0.86
09:50:50;17.9;0.86
09:50:52;17.9;0.86
09:50:54;17.9;0.86
09:50:56;17.9;0.86
09:50:58;17.9;0.86
09:51:00;17.9;0.86
09:51:02;17.9;0.86
09:51:04;17.9;0.86
09:51:06;17.9;0.86
09:51:08;17.9;0.86
09:51:10;17.9;0.86
09:51:12;17.8;0.86
09:51:14;17.8;0.86
09:51:16;17.8;0.86
09:51:18;17.8;0.86
09:51:20;17.8;0.86
09:51:22;17.8;0.86
09:51:24;17.8;0.86
09:51:26;17.7;0.86
09:51:28;17.7;0.86
09:51:30;17.7;0.86
09:51:32;17.7;0.86
09:51:34;17.7;0.86
09:51:36;17.7;0.86
09:51:38;17.7;0.86
09:51:40;17.6;0.86
09:51:42;17.6;0.86
09:51:44;17.6;0.86
09:51:46;17.6;0.86
09:51:48;17.6;0.86
09:51:50;17.6;0.86
09:51:52;17.6;0.86
09:51:54;17.6;0.86
09:51:56;17.6;0.86
09:51:58;17.6;0.86
09:52:00;17.6;0.86
09:52:02;17.6;0.86
09:52:04;17.6;0.86
09:52:06;17.6;0.86
09:52:08; No hay datos disponibles;
09:52:10;17.6;0.86
09:52:12;17.6;0.86
09:52:14;17.6;0.86
09:52:16;17.6;0.86
09:52:18;17.6;0.86
09:52:20;17.6;0.86
09:52:22;17.6;0.86
09:52:24;17.6;0.86
09:52:26;17.6;0.86
09:52:28;17.6;0.86
09:52:30;17.6;0.86
09:52:32;17.6;0.86
09:52:34;17.6;0.86
09:52:36;17.6;0.86
09:52:38;17.6;0.86
09:52:40;17.6;0.86
09:52:42;17.6;0.86
09:52:44;17.6;0.86
09:52:46;17.6;0.86
09:52:48;17.6;0.86
09:52:50;17.6;0.86
09:52:52;17.6;0.86
09:52:54;17.5;0.86
09:52:56;17.5;0.86
09:52:58;17.5;0.86
09:53:00;17.5;0.86
09:53:02;17.5;0.86
09:53:04;17.5;0.86
09:53:06;17.5;0.86
09:53:08;17.5;0.86
09:53:10;17.5;0.86
09:53:12;17.4;0.86
09:53:14;17.4;0.86
09:53:16;17.4;0.86
09:53:18;17.4;0.86
09:53:20;17.4;0.86
09:53:22;17.4;0.86
09:53:24;17.4;0.86
09:53:26;17.4;0.86
09:53:28;17.4;0.86
09:53:30;17.4;0.86
09:53:32;17.4;0.86
09:53:34;17.4;0.86
09:53:36;17.4;0.86
09:53:38;17.4;0.86
09:53:40;17.4;0.86
09:53:42;17.4;0.86
09:53:44;17.4;0.86
09:53:46;17.4;0.86
09:53:48;17.4;0.86
09:53:50;17.3;0.86
09:53:52;17.3;0.86
09:53:54;17.3;0.86
09:53:56;17.3;0.86
09:53:58;17.3;0.86
09:54:00;17.3;0.86
09:54:02;17.3;0.86
09:54:04;17.3;0.86
09:54:06;17.3;0.86
09:54:08;17.3;0.86
09:54:10;17.3;0.86
09:54:12;17.3;0.86
09:54:14; No hay datos disponibles;
09:54:16;17.3;0.86
09:54:18;17.2;0.86
09:54:20;17.3;0.86
09:54:22;17.2;0.86
09:54:24;17.2;0.86
09:54:26;17.2;0.86
09:54:28;17.2;0.86
09:54:30;17.2;0.86
09:54:32;17.2;0.86
09:54:34;17.2;0.86
09:54:36;17.2;0.86
09:54:38;17.2;0.86
09:54:40;17.2;0.86
09:54:42;17.2;0.86
09:54:44;17.2;0.86
09:54:46;17.2;0.86
09:54:48;17.3;0.86
09:54:50;17.3;0.86
09:54:52;17.3;0.86
09:54:54;17.3;0.86
09:54:56;17.3;0.86
09:54:58;17.3;0.86
09:55:00;17.3;0.86
09:55:02;17.3;0.86
09:55:04;17.3;0.86
09:55:06;17.3;0.86
09:55:08;17.3;0.86
09:55:10;17.3;0.86
09:55:12;17.3;0.86
09:55:14;17.3;0.86
09:55:16;17.3;0.86
09:55:18;17.3;0.86
09:55:20;17.4;0.86
09:55:22;17.4;0.86
09:55:24;17.4;0.86
09:55:26;17.4;0.86
09:55:28;17.4;0.86
09:55:30;17.4;0.86
09:55:32;17.4;0.86
09:55:34;17.4;0.86
09:55:36;17.4;0.86
09:55:38;17.4;0.86
09:55:40;17.4;0.86
09:55:42;17.4;0.86
09:55:44;17.4;0.86
09:55:46;17.5;0.86
09:55:48;17.5;0.86
09:55:50;17.5;0.86
09:55:52;17.5;0.86
09:55:54;17.5;0.86
09:55:56;17.5;0.86
09:55:58;17.5;0.86
09:56:00;17.5;0.86
09:56:02;17.5;0.86
09:56:04;17.5;0.86
09:56:06;17.5;0.86
09:56:08;17.5;0.86
09:56:10;17.5;0.86
09:56:12;17.5;0.86
09:56:14;17.5;0.86
09:56:16;17.5;0.86
09:56:18;17.5;0.86
09:56:20; No hay datos disponibles;
09:56:22;17.5;0.86
09:56:24;17.5;0.86
09:56:26;17.5;0.86
09:56:28;17.5;0.86
09:56:30;17.5;0.86
09:56:32;17.5;0.86
09:56:34;17.5;0.86
09:56:36;17.5;0.86
09:56:38;17.4;0.86
09:56:40;17.4;0.86
09:56:42;17.4;0.86
09:56:44;17.4;0.86
09:56:46;17.4;0.86
09:56:48;17.4;0.86
09:56:50;17.4;0.86
09:56:52;17.4;0.86
09:56:54;17.4;0.86
09:56:56;17.4;0.86
09:56:58;17.4;0.86
09:57:00;17.4;0.86
09:57:02;17.3;0.86
09:57:04;17.3;0.86
09:57:06;17.3;0.86
09:57:08;17.3;0.86
09:57:10;17.3;0.86
09:57:12;17.3;0.86
09:57:14;17.3;0.86
09:57:16;17.3;0.86
09:57:18;17.3;0.86
09:57:20;17.3;0.86
09:57:22;17.3;0.86
09:57:24;17.3;0.86
09:57:26;17.3;0.86
09:57:28;17.3;0.86
09:57:30;17.3;0.86
09:57:32;17.3;0.86
09:57:34;17.3;0.86
09:57:36;17.3;0.86
09:57:38;17.3;0.86
09:57:40;17.3;0.86
09:57:42;17.3;0.86
09:57:44;17.3;0.86
09:57:46;17.2;0.86
09:57:48;17.2;0.86
09:57:50;17.2;0.86
09:57:52;17.2;0.86
09:57:54;17.2;0.86
09:57:56;17.2;0.86
09:57:58;17.2;0.86
09:58:00;17.2;0.86
09:58:02;17.2;0.86
09:58:04;17.2;0.86
09:58:06;17.2;0.86
09:58:08;17.1;0.86
09:58:10;17.1;0.86
09:58:12;17.1;0.86
09:58:14;17.1;0.86
09:58:16;17.1;0.86
09:58:18;17.1;0.86
09:58:20;17.1;0.86
09:58:22;17.1;0.86
09:58:24;17.1;0.86
09:58:26; No hay datos disponibles;
09:58:28;17.1;0.86
09:58:30;17.1;0.86
09:58:32;17.1;0.86
09:58:34;17.1;0.86
09:58:36;17.1;0.87
09:58:38;17.1;0.87
09:58:40;17.2;0.87
09:58:42;17.2;0.87
09:58:44;17.2;0.87
09:58:46;17.2;0.87
09:58:48;17.2;0.87
09:58:50;17.2;0.87
09:58:52;17.2;0.87
09:58:54;17.1;0.87
09:58:56;17.1;0.87
09:58:58;17.1;0.87
09:59:00;17.1;0.87
09:59:02;17.1;0.87
09:59:04;17.1;0.87
09:59:06;17.1;0.87
09:59:08;17.1;0.87
09:59:10;17.1;0.87
09:59:12;17.1;0.87
09:59:14;17.1;0.87
09:59:16;17.2;0.87
09:59:18;17.1;0.87
09:59:20;17.2;0.87
09:59:22;17.2;0.87
09:59:24;17.2;0.87
09:59:26;17.2;0.87
09:59:28;17.2;0.87
09:59:30;17.2;0.87
09:59:32;17.2;0.87
09:59:34;17.2;0.87
09:59:36;17.2;0.87
09:59:38;17.2;0.87
09:59:40;17.2;0.87
09:59:42;17.2;0.87
09:59:44;17.2;0.87
09:59:46;17.2;0.87
09:59:48;17.2;0.87
09:59:50;17.2;0.87
09:59:52;17.2;0.87
09:59:54;17.2;0.87
09:59:56;17.2;0.87
09:59:58;17.2;0.87
10:00:00;17.2;0.87
10:00:02;17.2;0.87
10:00:04;17.3;0.87
10:00:06;17.3;0.87
10:00:08;17.3;0.87
10:00:10;17.3;0.87
10:00:12;17.2;0.87
10:00:14;17.2;0.87
10:00:16;17.2;0.87
10:00:18;17.2;0.87
10:00:20;17.2;0.87
10:00:22;17.2;0.87
10:00:24;17.2;0.87
10:00:26;17.2;0.87
10:00:28;17.2;0.87
10:00:30; No hay datos disponibles;
10:00:32;17.2;0.87
10:00:34;17.2;0.87
10:00:36;17.2;0.87
10:00:38;17.1;0.87
10:00:40;17.1;0.87
10:00:42;17.1;0.87
10:00:44;17.1;0.87
10:00:46;17.1;0.87
10:00:48;17.1;0.87
10:00:50;17.1;0.87
10:00:52; No hay datos disponibles;
10:00:54;17.1;0.87
10:00:56;17.1;0.87
10:00:58;17.1;0.87
10:01:00;17.1;0.87
10:01:02;17.1;0.87
10:01:04;17.1;0.87
10:01:06;17.1;0.87
10:01:08;17.1;0.87
10:01:10;17.1;0.87
10:01:12;17.1;0.87
10:01:14;17.1;0.87
10:01:16;17.1;0.87
10:01:18;17.2;0.87
10:01:20;17.2;0.87
10:01:22;17.2;0.87
10:01:24;17.2;0.87
10:01:26;17.2;0.87
10:01:28;17.2;0.87
10:01:30;17.2;0.87
10:01:32;17.2;0.87
10:01:34;17.2;0.87
10:01:36;17.2;0.87
10:01:38;17.2;0.87
10:01:40;17.2;0.87
10:01:42;17.2;0.87
10:01:44;17.2;0.87
10:01:46;17.2;0.87
10:01:48;17.2;0.87
10:01:50;17.2;0.87
10:01:52;17.2;0.87
10:01:54;17.2;0.87
10:01:56;17.2;0.87
10:01:58;17.2;0.87
10:02:00;17.2;0.87
10:02:02;17.2;0.87
10:02:04;17.2;0.87
10:02:06;17.2;0.87
10:02:08;17.2;0.87
10:02:10;17.2;0.87
10:02:12;17.2;0.87
10:02:14;17.2;0.87
10:02:16;17.2;0.87
10:02:18;17.2;0.87
10:02:20;17.2;0.87
10:02:22;17.2;0.87
10:02:24;17.2;0.87
10:02:26;17.2;0.87
10:02:28;17.2;0.87
10:02:30;17.2;0.87
10:02:32; No hay datos disponibles;
10:02:34;17.2;0.87
10:02:36;17.2;0.87
10:02:38;17.2;0.87
10:02:40;17.2;0.87
10:02:42;17.2;0.87
10:02:44;17.2;0.87
10:02:46;17.2;0.87
10:02:48;17.2;0.87
10:02:50;17.2;0.87
10:02:52;17.2;0.87
10:02:54;17.2;0.87
10:02:56;17.2;0.87
10:02:58;17.2;0.87
10:03:00;17.2;0.87
10:03:02;17.2;0.87
10:03:04;17.2;0.87
10:03:06;17.3;0.87
10:03:08;17.3;0.87
10:03:10;17.3;0.87
10:03:12;17.3;0.87
10:03:14;17.2;0.87
10:03:16;17.3;0.87
10:03:18;17.3;0.87
10:03:20;17.2;0.87
10:03:22;17.2;0.87
10:03:24;17.2;0.87
10:03:26;17.2;0.87
10:03:28;17.2;0.87
10:03:30;17.2;0.87
10:03:32;17.2;0.87
10:03:34;17.2;0.87
10:03:36;17.2;0.87
10:03:38;17.2;0.87
10:03:40;17.2;0.87
10:03:42;17.2;0.87
10:03:44;17.2;0.87
10:03:46;17.2;0.87
10:03:49;17.2;0.87
10:03:51;17.2;0.87
10:03:52;17.2;0.87
10:03:54;17.2;0.87
10:03:57;17.2;0.87
10:03:59;17.2;0.87
10:04:00;17.2;0.87
10:04:03;17.2;0.87
10:04:05;17.2;0.87
10:04:06;17.2;0.87
10:04:09;17.2;0.87
10:04:11;17.2;0.87
10:04:13;17.2;0.87
10:04:15;17.2;0.87
10:04:17;17.2;0.87
10:04:19;17.2;0.87
10:04:21;17.2;0.87
10:04:23;17.2;0.87
10:04:25;17.2;0.87
10:04:27;17.2;0.87
10:04:29;17.2;0.87
10:04:31;17.2;0.87
10:04:33;17.2;0.87
10:04:35; No hay datos disponibles;
10:04:37;17.2;0.87
10:04:39;17.2;0.87
10:04:41;17.2;0.87
10:04:43;17.2;0.87
10:04:45;17.2;0.87
10:04:47;17.2;0.87
10:04:49;17.2;0.87
10:04:51;17.2;0.87
10:04:53;17.2;0.87
10:04:55;17.2;0.87
10:04:57;17.2;0.87
10:04:59;17.2;0.87
10:05:01;17.2;0.87
10:05:03;17.2;0.87
10:05:05;17.3;0.87
10:05:07;17.3;0.87
10:05:09;17.3;0.87
10:05:11;17.3;0.87
10:05:13;17.3;0.87
10:05:15;17.3;0.87
10:05:17;17.3;0.87
10:05:19;17.3;0.87
10:05:21;17.3;0.87
10:05:23;17.3;0.87
10:05:25;17.3;0.87
10:05:27;17.3;0.87
10:05:29;17.3;0.87
10:05:31;17.3;0.87
10:05:33;17.3;0.87
10:05:35;17.3;0.87
10:05:37;17.3;0.87
10:05:39;17.3;0.87
10:05:41;17.3;0.87
10:05:43;17.3;0.87
10:05:45;17.3;0.87
10:05:47;17.3;0.87
10:05:49;17.3;0.87
10:05:51;17.3;0.87
10:05:53;17.3;0.87
10:05:55;17.3;0.87
10:05:57;17.3;0.87
10:05:59;17.2;0.87
10:06:01;17.2;0.87
10:06:03;17.2;0.87
10:06:05;17.2;0.87
10:06:07; No hay datos disponibles;
10:06:09;17.2;0.87
10:06:11;17.2;0.87
10:06:13;17.2;0.87
10:06:15;17.2;0.87
10:06:17;17.2;0.87
10:06:19;17.2;0.87
10:06:21;17.2;0.87
10:06:23;17.2;0.87
10:06:25;17.2;0.87
10:06:27; No hay datos disponibles;
10:06:29;17.2;0.87
10:06:31; No hay datos disponibles;
10:06:33; No hay datos disponibles;
10:06:35;17.2;0.87
10:06:37; No hay datos disponibles;
10:06:39;17.2;0.87
10:06:41;17.2;0.87
10:06:43;17.2;0.87
10:06:45;17.2;0.87
10:06:47;17.2;0.87
10:06:49;17.2;0.87
10:06:51;17.2;0.87
10:06:53;17.2;0.87
10:06:55;17.2;0.87
10:06:57;17.2;0.87
10:06:59;17.2;0.87
10:07:01;17.2;0.87
10:07:03;17.2;0.87
10:07:05;17.2;0.87
10:07:07;17.2;0.87
10:07:09;17.2;0.87
10:07:11;17.3;0.87
10:07:13;17.3;0.87
10:07:15;17.3;0.87
10:07:17;17.3;0.87
10:07:19;17.3;0.87
10:07:21;17.3;0.87
10:07:23;17.3;0.87
10:07:25;17.3;0.87
10:07:27;17.3;0.87
10:07:29;17.3;0.87
10:07:31;17.3;0.87
10:07:33;17.3;0.87
10:07:35;17.4;0.87
10:07:37;17.4;0.87
10:07:39;17.4;0.87
10:07:41;17.4;0.87
10:07:43;17.4;0.87
10:07:45;17.4;0.87
10:07:47;17.4;0.87
10:07:49;17.4;0.87
10:07:51;17.4;0.87
10:07:53;17.4;0.87
10:07:55;17.4;0.87
10:07:57;17.4;0.87
10:07:59;17.4;0.87
10:08:01;17.4;0.87
10:08:03;17.4;0.87
10:08:05;17.4;0.87
10:08:07;17.4;0.87
10:08:09;17.4;0.87
10:08:11;17.4;0.87
10:08:13;17.4;0.87
10:08:15;17.4;0.87
10:08:17;17.4;0.87
10:08:19;17.4;0.87
10:08:21;17.5;0.87
10:08:23;17.5;0.87
10:08:25;17.5;0.87
10:08:27;17.5;0.87
10:08:29;17.5;0.87
10:08:31;17.5;0.87
10:08:33; No hay datos disponibles;
10:08:35; No hay datos disponibles;
10:08:37;17.5;0.87
10:08:39;17.5;0.87
10:08:41;17.5;0.87
10:08:43;17.5;0.87
10:08:45;17.6;0.87
10:08:47;17.6;0.87
10:08:49;17.6;0.87
10:08:51;17.6;0.87
10:08:53;17.6;0.87
10:08:55;17.6;0.87
10:08:57;17.6;0.87
10:08:59;17.6;0.87
10:09:01;17.6;0.87
10:09:03;17.6;0.87
10:09:05;17.6;0.87
10:09:07;17.6;0.87
10:09:09;17.6;0.87
10:09:11;17.6;0.87
10:09:13;17.7;0.87
10:09:15;17.7;0.87
10:09:17; No hay datos disponibles;
10:09:19;17.7;0.87
10:09:21;17.7;0.87
10:09:23;17.7;0.87
10:09:25;17.7;0.87
10:09:27;17.7;0.87
10:09:29;17.7;0.87
10:09:31;17.7;0.87
10:09:33;17.7;0.87
10:09:35;17.7;0.87
10:09:37;17.7;0.87
10:09:39;17.7;0.87
10:09:41;17.7;0.87
10:09:43;17.8;0.87
10:09:45;17.8;0.87
10:09:47;17.8;0.87
10:09:49;17.8;0.87
10:09:51;17.8;0.87
10:09:53; No hay datos disponibles;
10:09:55; No hay datos disponibles;
10:09:57; No hay datos disponibles;
10:09:59; No hay datos disponibles;
10:10:01; No hay datos disponibles;
10:10:03; No hay datos disponibles;
10:10:05; No hay datos disponibles;
10:10:07; No hay datos disponibles;
10:10:09; No hay datos disponibles;
10:10:11;17.8;0.87
10:10:13;17.8;0.87
10:10:15;17.8;0.87
10:10:17; No hay datos disponibles;
10:10:19; No hay datos disponibles;
10:10:21; No hay datos disponibles;
10:10:23; No hay datos disponibles;
10:10:25; No hay datos disponibles;
10:10:27;17.8;0.87
10:10:29; No hay datos disponibles;
10:10:31;17.8;0.87
10:10:33; No hay datos disponibles;
10:10:35;17.8;0.87
10:10:37;17.8;0.87
10:10:39;17.8;0.87
10:10:41;17.8;0.87
10:10:43;17.8;0.87
10:10:45;17.8;0.87
10:10:47;17.8;0.87
10:10:49;17.8;0.87
10:10:51;17.8;0.87
10:10:53;17.8;0.87
10:10:55;17.7;0.87
10:10:57;17.7;0.87
10:10:59;17.7;0.87
10:11:01;17.7;0.87
10:11:03; No hay datos disponibles;
10:11:05;17.6;0.87
10:11:07;17.6;0.87
10:11:09;17.6;0.87
10:11:11;17.6;0.87
10:11:13;17.5;0.87
10:11:15;17.5;0.87
10:11:17; No hay datos disponibles;
10:11:19; No hay datos disponibles;
10:11:21;17.5;0.87
10:11:23;17.4;0.87
10:11:25;17.4;0.87
10:11:27;17.4;0.87
10:11:29;17.4;0.87
10:11:31;17.4;0.87
10:11:33;17.4;0.87
10:11:35;17.4;0.87
10:11:37;17.4;0.87
10:11:39;17.3;0.87
10:11:41; No hay datos disponibles;
10:11:43;17.3;0.87
10:11:45; No hay datos disponibles;
10:11:47;17.3;0.87
10:11:49; No hay datos disponibles;
10:11:51;17.3;0.87
10:11:53;17.3;0.87
10:11:55;17.2;0.87
10:11:57; No hay datos disponibles;
10:11:59; No hay datos disponibles;
10:12:01;17.2;0.87
10:12:03;17.2;0.87
10:12:05; No hay datos disponibles;
10:12:07; No hay datos disponibles;
10:12:09;17.2;0.87
10:12:11; No hay datos disponibles;
10:12:13;17.2;0.86
10:12:15;17.2;0.86
10:12:17;17.2;0.86
10:12:19;17.2;0.86
10:12:21;17.2;0.86
10:12:23;17.2;0.87
10:12:25; No hay datos disponibles;
10:12:27;17.1;0.87
10:12:29; No hay datos disponibles;
10:12:31;17.1;0.87
10:12:33;17.1;0.87
10:12:35;17.1;0.87
10:12:37;17.1;0.87
10:12:39;17.1;0.87
10:12:41;17.1;0.87
10:12:43;17.1;0.87
10:12:45;17.1;0.87
10:12:47;17.1;0.87
10:12:49;17.1;0.87
10:12:51;17.1;0.87
10:12:53;17.1;0.87
